grade,model,prompt,student_id,mean_acc,std_acc,n_reps
4,claude-sonnet-4-5-20250929,explicit_decision,0,0.0707070707070707,0.0,1
4,claude-sonnet-4-5-20250929,explicit_decision,1,0.2828282828282828,0.0,1
4,claude-sonnet-4-5-20250929,explicit_decision,2,0.2828282828282828,0.0,1
4,claude-sonnet-4-5-20250929,explicit_decision,3,0.4848484848484849,0.0,1
4,claude-sonnet-4-5-20250929,explicit_decision,4,0.303030303030303,0.0,1
4,claude-sonnet-4-5-20250929,explicit_decision,5,0.5454545454545454,0.0,1
4,claude-sonnet-4-5-20250929,explicit_decision,6,0.494949494949495,0.0,1
4,claude-sonnet-4-5-20250929,explicit_decision,7,0.7272727272727273,0.0,1
4,claude-sonnet-4-5-20250929,explicit_decision,8,0.2121212121212121,0.0,1
4,claude-sonnet-4-5-20250929,explicit_decision,9,0.4242424242424243,0.0,1
4,claude-sonnet-4-5-20250929,explicit_decision,10,0.4242424242424243,0.0,1
4,claude-sonnet-4-5-20250929,explicit_decision,11,0.6363636363636364,0.0,1
4,claude-sonnet-4-5-20250929,explicit_decision,12,0.4545454545454545,0.0,1
4,claude-sonnet-4-5-20250929,explicit_decision,13,0.6767676767676768,0.0,1
4,claude-sonnet-4-5-20250929,explicit_decision,14,0.6767676767676768,0.0,1
4,claude-sonnet-4-5-20250929,explicit_decision,15,0.898989898989899,0.0,1
4,deepseek-chat,explicit_decision,0,0.1313131313131313,0.0,1
4,deepseek-chat,explicit_decision,1,0.3434343434343434,0.0,1
4,deepseek-chat,explicit_decision,2,0.1818181818181818,0.0,1
4,deepseek-chat,explicit_decision,3,0.4242424242424243,0.0,1
4,deepseek-chat,explicit_decision,4,0.2929292929292929,0.0,1
4,deepseek-chat,explicit_decision,5,0.494949494949495,0.0,1
4,deepseek-chat,explicit_decision,6,0.3636363636363636,0.0,1
4,deepseek-chat,explicit_decision,7,0.5555555555555556,0.0,1
4,deepseek-chat,explicit_decision,8,0.3232323232323233,0.0,1
4,deepseek-chat,explicit_decision,9,0.5454545454545454,0.0,1
4,deepseek-chat,explicit_decision,10,0.4444444444444444,0.0,1
4,deepseek-chat,explicit_decision,11,0.5050505050505051,0.0,1
4,deepseek-chat,explicit_decision,12,0.4646464646464646,0.0,1
4,deepseek-chat,explicit_decision,13,0.6060606060606061,0.0,1
4,deepseek-chat,explicit_decision,14,0.3838383838383838,0.0,1
4,deepseek-chat,explicit_decision,15,0.4747474747474748,0.0,1
4,gpt-4o,explicit_decision,0,0.2121212121212121,0.0,1
4,gpt-4o,explicit_decision,1,0.3535353535353535,0.0,1
4,gpt-4o,explicit_decision,2,0.3232323232323233,0.0,1
4,gpt-4o,explicit_decision,3,0.4141414141414141,0.0,1
4,gpt-4o,explicit_decision,4,0.303030303030303,0.0,1
4,gpt-4o,explicit_decision,5,0.3636363636363636,0.0,1
4,gpt-4o,explicit_decision,6,0.404040404040404,0.0,1
4,gpt-4o,explicit_decision,7,0.4747474747474748,0.0,1
4,gpt-4o,explicit_decision,8,0.3535353535353535,0.0,1
4,gpt-4o,explicit_decision,9,0.4545454545454545,0.0,1
4,gpt-4o,explicit_decision,10,0.4747474747474748,0.0,1
4,gpt-4o,explicit_decision,11,0.494949494949495,0.0,1
4,gpt-4o,explicit_decision,12,0.4646464646464646,0.0,1
4,gpt-4o,explicit_decision,13,0.494949494949495,0.0,1
4,gpt-4o,explicit_decision,14,0.5050505050505051,0.0,1
4,gpt-4o,explicit_decision,15,0.6565656565656566,0.0,1
5,claude-sonnet-4-5-20250929,explicit_decision,0,0.1111111111111111,0.0,1
5,claude-sonnet-4-5-20250929,explicit_decision,1,0.4343434343434344,0.0,1
5,claude-sonnet-4-5-20250929,explicit_decision,2,0.3434343434343434,0.0,1
5,claude-sonnet-4-5-20250929,explicit_decision,3,0.6262626262626263,0.0,1
5,claude-sonnet-4-5-20250929,explicit_decision,4,0.3232323232323233,0.0,1
5,claude-sonnet-4-5-20250929,explicit_decision,5,0.6464646464646465,0.0,1
5,claude-sonnet-4-5-20250929,explicit_decision,6,0.5555555555555556,0.0,1
5,claude-sonnet-4-5-20250929,explicit_decision,7,0.8585858585858586,0.0,1
5,deepseek-chat,explicit_decision,0,0.2323232323232323,0.0,1
5,deepseek-chat,explicit_decision,1,0.4343434343434344,0.0,1
5,deepseek-chat,explicit_decision,2,0.2222222222222222,0.0,1
5,deepseek-chat,explicit_decision,3,0.4141414141414141,0.0,1
5,deepseek-chat,explicit_decision,4,0.4343434343434344,0.0,1
5,deepseek-chat,explicit_decision,5,0.5555555555555556,0.0,1
5,deepseek-chat,explicit_decision,6,0.3636363636363636,0.0,1
5,deepseek-chat,explicit_decision,7,0.2727272727272727,0.0,1
5,gpt-4o,explicit_decision,0,0.2424242424242424,0.0,1
5,gpt-4o,explicit_decision,1,0.4545454545454545,0.0,1
5,gpt-4o,explicit_decision,2,0.2222222222222222,0.0,1
5,gpt-4o,explicit_decision,3,0.4444444444444444,0.0,1
5,gpt-4o,explicit_decision,4,0.3232323232323233,0.0,1
5,gpt-4o,explicit_decision,5,0.5151515151515151,0.0,1
5,gpt-4o,explicit_decision,6,0.3535353535353535,0.0,1
5,gpt-4o,explicit_decision,7,0.5353535353535354,0.0,1
