grade,model,prompt,student_id,mean_acc,std_acc,n_reps
4,deepseek-chat,combined,0,0.3535353535353535,0.0,1
4,deepseek-chat,combined,1,0.6080808080808081,0.018069236181816477,5
4,deepseek-chat,combined,2,0.6626262626262627,0.009034618090908211,5
4,deepseek-chat,combined,3,0.7555555555555555,0.011065102171821576,5
4,deepseek-chat,combined,4,0.6464646464646464,0.012371160317086755,5
4,deepseek-chat,combined,5,0.7595959595959596,0.011065102171821484,5
4,deepseek-chat,combined,6,0.6909090909090909,0.020945900356896648,5
4,deepseek-chat,combined,7,0.8505050505050505,0.004517309045454094,5
4,deepseek-chat,combined,8,0.6747474747474748,0.008451111379132084,5
4,deepseek-chat,combined,9,0.7333333333333333,0.005532551085910762,5
4,deepseek-chat,combined,10,0.7373737373737373,0.010101010101010116,5
4,deepseek-chat,combined,11,0.8202020202020203,0.004517309045454098,5
4,deepseek-chat,combined,12,0.6909090909090909,0.019690493625876684,5
4,deepseek-chat,combined,13,0.7777777777777778,0.0,5
4,deepseek-chat,combined,14,0.7515151515151516,0.009034618090908211,5
4,deepseek-chat,combined,15,0.898989898989899,0.0,1
4,deepseek-chat,few_shot,0,0.898989898989899,0.0,1
4,deepseek-chat,few_shot,1,0.901010101010101,0.004517309045454077,5
4,deepseek-chat,few_shot,2,0.8868686868686868,0.004517309045454077,5
4,deepseek-chat,few_shot,3,0.8727272727272727,0.009034618090908188,5
4,deepseek-chat,few_shot,4,0.9212121212121213,0.0045173090454541185,5
4,deepseek-chat,few_shot,5,0.905050505050505,0.009034618090908227,5
4,deepseek-chat,few_shot,6,0.901010101010101,0.004517309045454077,5
4,deepseek-chat,few_shot,7,0.9212121212121213,0.0045173090454541185,5
4,deepseek-chat,few_shot,8,0.9171717171717171,0.004517309045454133,5
4,deepseek-chat,few_shot,9,0.9171717171717171,0.004517309045454133,5
4,deepseek-chat,few_shot,10,0.9191919191919192,0.0,5
4,deepseek-chat,few_shot,11,0.9272727272727274,0.004517309045454077,5
4,deepseek-chat,few_shot,12,0.9171717171717171,0.004517309045454133,5
4,deepseek-chat,few_shot,13,0.9212121212121213,0.0045173090454541185,5
4,deepseek-chat,few_shot,14,0.9373737373737374,0.004517309045454133,5
4,deepseek-chat,few_shot,15,0.9191919191919192,0.0,1
4,deepseek-chat,rule_based,0,0.5353535353535354,0.0,1
4,deepseek-chat,rule_based,1,0.7393939393939395,0.013170105869096253,5
4,deepseek-chat,rule_based,2,0.703030303030303,0.005532551085910736,5
4,deepseek-chat,rule_based,3,0.8181818181818181,0.0,5
4,deepseek-chat,rule_based,4,0.7313131313131314,0.005532551085910722,5
4,deepseek-chat,rule_based,5,0.7737373737373737,0.009034618090908227,5
4,deepseek-chat,rule_based,6,0.7373737373737373,0.0,5
4,deepseek-chat,rule_based,7,0.81010101010101,0.013170105869096333,5
4,deepseek-chat,rule_based,8,0.7919191919191919,0.011516923485849881,5
4,deepseek-chat,rule_based,9,0.8666666666666666,0.008451111379132091,5
4,deepseek-chat,rule_based,10,0.8505050505050505,0.004517309045454094,5
4,deepseek-chat,rule_based,11,0.8909090909090909,0.004517309045454133,5
4,deepseek-chat,rule_based,12,0.8323232323232324,0.015318940291013243,5
4,deepseek-chat,rule_based,13,0.8787878787878787,0.007142492739258023,5
4,deepseek-chat,rule_based,14,0.8565656565656565,0.013170105869096277,5
4,deepseek-chat,rule_based,15,0.9191919191919192,0.0,1
